user_id,experiment_id,variant,assigned_at,bucketing_method,affected_by_srm_bug,had_posted_pre_test,platform,att_status
exu_810cf2a4930f42d9,reels_density_q2_2026,control,2026-04-01,server_hash,False,no,android,not_applicable
exu_db6657398b9546fd,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,true,True,ios,denied
exu_062a7ee441144153,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,false,ios,granted
exu_c61b9b3f9a154dfd,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_c252ac6bf15243a8,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,ios,granted
exu_30b82a4d9dc84a9c,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,ios,granted
exu_9c3547cdbf954b6a,reels_density_q2_2026, control  ,2026-04-01,server_hash,FALSE,true,ios,granted
exu_7102ab0190f74aa8,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,ios,granted
exu_5cae2162c0ad435c,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,true,android,
exu_bbe2e34f713e460d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_3b13353ee65a485c,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,ios,granted
exu_0bf354c9321c4f32,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,N,android,not_applicable
exu_25e95121c2cc4450,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,1,android,not_applicable
exu_71649d438b5446e6,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,False,no,ios,granted
exu_357d7c671b51428b,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,0,Y,android,
exu_ba24a04e16204c7c,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_33c28d6b99864832,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,False,ios,granted
exu_088e84e054b4417d,reels_density_q2_2026,control,2026-04-01,server_hash,no,true,ios,granted
exu_db652faaa617465b,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,1,android,not_applicable
exu_2bf5be95dd8b42c1,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,yes,android,
exu_8b6e6bc28bc94eb9,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,not_applicable
exu_68947fd4f9704b2e,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,ios,granted
exu_1d09c086d2a34663,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,true,android,
exu_444113343ca04af3,reels_density_q2_2026,control,2026-04-01,server_hash,no,False,android,
exu_febf9cb6bd47429e,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,false,android,not_applicable
exu_e804d85d7efd4d4f,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,
exu_87f43be8bc8f4c0a,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_f2683070172d46a7,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,ios,granted
exu_9f6c6884eb284e74,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,False,ios,granted
exu_665daaa194c34ab2,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_2f468d127e5c448b,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_7d8b47fecca643ee,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_2e345bbf2c4c4cc5,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,android,
exu_5cca54e489cc41c4,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,False,ios,granted
exu_fc29c9b6c8394b8c,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,False,android,
exu_32a9d92fd9594b4a,reels_density_q2_2026,control,2026-04-01,server_hash,false,no,android,not_applicable
exu_8d15f5bce207435b,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_d64314104d99448f,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_da738b8d34244b05,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,FALSE,true,ios,granted
exu_b26d8477b0354dbe,reels_density_q2_2026,control,2026-04-01,server_hash,false,yes,ios,granted
exu_63a9da11739145a5,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,
exu_ccf86355aeef4323,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,Y,ios,granted
exu_33282271ea3d46a9,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_cc6549f184aa413c,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,1,True,ios,granted
exu_87b45baaffad4b7b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_1a39753f007343ce,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,N,android,not_applicable
exu_56228ef185b24fdd,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_8efaeb45e1344365,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,android,
exu_edf4b5c942274ac2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,android,not_applicable
exu_a4bc82fa6b804302,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,ios,granted
exu_52cfe6edda914915,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_b09b5d8f62164743,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,0,android,not_applicable
exu_4583808fc399482d,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_63c63744c4e64ab8,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,android,not_applicable
exu_69df91112c374473,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_12e21e727cb3476b,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,FALSE,ios,granted
exu_0cf9b55253d944c1,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,ios,granted
exu_270d1b485b574bf5,reels_density_q2_2026, control  ,2026-04-01,server_hash,false,yes,android,
exu_ba25634041fb4b35,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,ios,granted
exu_7a25e46f5dc54486,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,ios,granted
exu_9b9e9cd8d9084f38,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,ios,granted
exu_578e7973951d434f,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_9f6016052a1e4bd7,reels_density_q2_2026, control  ,2026-04-01,server_hash,0,True,ios,granted
exu_1cc867eac2c5454f,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,android,not_applicable
exu_59ca75a497db4168,reels_density_q2_2026,control,2026-04-01,server_hash,no,False,ios,granted
exu_77a9207670c04390,reels_density_q2_2026,Control,2026-04-01,server_hash,False,Y,android,not_applicable
exu_fa68f4b189224588,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,
exu_e29d228e35744820,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_ae69f115ca1f4b1f,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,False,ios,denied
exu_58e24507308e4e6e,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,denied
exu_f022affa6e2e447d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,ios,granted
exu_79789e02857141bd,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,0,1,ios,denied
exu_55e2a3172d904c04,reels_density_q2_2026,control,2026-04-01,server_hash,0,N,ios,granted
exu_45b19bf4f8644ef5,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,android,
exu_af26c560bda94fc4,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,android,
exu_dc4083a9013146b2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,android,not_applicable
exu_54ca8678b2fe42a4,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,yes,ios,granted
exu_71ef0641d43847a7,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,
exu_b4de3ff61d7f4d13,reels_density_q2_2026,control,2026-04-01,server_hash,N,TRUE,android,
exu_3f4f3b976fab463b,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,no,ios,granted
exu_78cb0ae608fc47ba,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,ios,granted
exu_fc4d0c9244e041c6,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,N,android,
exu_a7faee915b4747f5,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_f2968fe3c37f4bb9,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_f0b9fddee705461f,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,no,True,ios,granted
exu_7c50c7786be64651,reels_density_q2_2026,control,2026-04-01,server_hash,False,no,ios,granted
exu_35b7dd9b76384f73,reels_density_q2_2026,control,2026-04-01,server_hash,N,false,ios,denied
exu_c352dbfa5c8b4fd8,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,yes,ios,denied
exu_9c1307dbe2ba42ea,reels_density_q2_2026, control  ,2026-04-01,server_hash,FALSE,0,ios,granted
exu_b0b6efe198054d50,reels_density_q2_2026, control  ,2026-04-01,server_hash,false,True,ios,granted
exu_78e09c1f107742cb,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,granted
exu_1af4dd94242b4f69,reels_density_q2_2026,control,2026-04-01,server_hash,N,TRUE,ios,granted
exu_7e328f47bbd448b5,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,ios,granted
exu_8b1e9131b1ed4a4e,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,0,ios,granted
exu_b4050f5c998d4b9c,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,not_applicable
exu_dab74addae3b4ac0,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,0,ios,granted
exu_e5dc748d4bcb4325,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,True,android,not_applicable
exu_754bc345b697419b,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,no,ios,granted
exu_d7a4e9a6af7c46b5,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_70e8ce5a026346e0,reels_density_q2_2026,control,2026-04-01,server_hash,0,false,android,
exu_19fbf54b474d4c08,reels_density_q2_2026,Control,2026-04-01,server_hash,FALSE,true,android,not_applicable
exu_ded86dfa0c4947a0,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,ios,granted
exu_0866b700844c4382,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,ios,granted
exu_39c94c354b284caa,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,
exu_068154548ddc4e99,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,
exu_57cf922ce89947ab,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,not_applicable
exu_9eee288282c5470e,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,false,False,android,not_applicable
exu_6be992226f924a18,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_7f057ac440f84ed2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,granted
exu_81abbfc924ad4a5a,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,no,False,ios,granted
exu_214cda8830c54c72,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,
exu_54778305f0284113,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,ios,granted
exu_f46b8bfa6e2e4f8f,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,False,ios,granted
exu_da2074468c0c4083,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,not_applicable
exu_bf2b0229815f4388,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_db2ed94cd1a74941,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,yes,ios,granted
exu_fc459569fb454a82,reels_density_q2_2026, CONTROL  ,2026-04-01,server_hash,N,True,android,not_applicable
exu_bafc35b57dc84253,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,0,ios,granted
exu_b132612b4d514984,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_3a1998cc7aa64c23,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,0,ios,granted
exu_dc59a152f9d54724,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,False,ios,granted
exu_a7cf54b0218d424e,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,
exu_8f6de5e93b0b440f,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_60d4cf9274d047b1,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_35fa8c6f4bd54965,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,not_applicable
exu_616f26019eb9449d,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,android,not_applicable
exu_64accfa9cced4309,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,not_applicable
exu_02eae30bc0e847f0,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,yes,android,
exu_09f3daac8d324127,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,N,android,not_applicable
exu_87fec99120f3405b,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,denied
exu_14a9e29bfa9042ea,reels_density_q2_2026,Control,2026-04-01,server_hash,N,TRUE,ios,granted
exu_c79cf8cca98d48e8,reels_density_q2_2026,Control,2026-04-01,server_hash,no,no,ios,granted
exu_7c1edf3c919248ae,reels_density_q2_2026,control,2026-04-01,server_hash,False,false,android,not_applicable
exu_d2188e2970a04937,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,False,ios,granted
exu_d1e2cc9e94bf490c,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,ios,granted
exu_725c917370b54fb2,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,False,android,
exu_c3767740c92f469d,reels_density_q2_2026,control,2026-04-01,server_hash,N,TRUE,ios,granted
exu_1ae8a826b8384a11,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,FALSE,android,not_applicable
exu_5def7086198b41c8,reels_density_q2_2026,Control,2026-04-01,server_hash,0,True,android,
exu_ad3ed571db7540da,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_bd78c0f099a44334,reels_density_q2_2026,control,2026-04-01,server_hash,false,TRUE,android,not_applicable
exu_86e70dd6314a4a30,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_9cec1a62768a4210,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,true,ios,granted
exu_a116007376934f43,reels_density_q2_2026,control,2026-04-01,server_hash,False,TRUE,android,not_applicable
exu_9681e3229e3d4ef7,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,ios,granted
exu_aa07f1d61e3d46eb,reels_density_q2_2026,control,2026-04-01,server_hash,0,1,ios,granted
exu_7c18132c0e794902,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,false,android,not_applicable
exu_ba289b10333c48bf,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,False,ios,granted
exu_d860392f66d44adc,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,android,not_applicable
exu_0324954d7aa74990,reels_density_q2_2026, control  ,2026-04-01,server_hash,no,False,ios,denied
exu_954742dd3e2d4998,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,Y,ios,granted
exu_7d87e4a2a02c425a,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,ios,denied
exu_5eccc5ac128a4030,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,granted
exu_7116ad05e9c344d0,reels_density_q2_2026, control  ,2026-04-01,server_hash,0,True,ios,granted
exu_32f004ddd0da4b5c,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,android,
exu_bb0c08bb11784293,reels_density_q2_2026,control,2026-04-01,server_hash,False,0,ios,denied
exu_b40d5bc2dc8149aa,reels_density_q2_2026,control,2026-04-01,server_hash,false,true,ios,granted
exu_54f2cd98c3e0458e,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,android,
exu_3763fcc169c34254,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,yes,ios,granted
exu_7ad8c74a92d847c6,reels_density_q2_2026, control  ,2026-04-01,server_hash,no,true,ios,granted
exu_0537ee7bb69d481c,reels_density_q2_2026,control,2026-04-01,server_hash,N,True,android,not_applicable
exu_67aff52fd1e04ce2,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,True,ios,granted
exu_47b6b0a2b4d44034,reels_density_q2_2026,control,2026-04-01,server_hash,False,FALSE,android,not_applicable
exu_6e66c777577940a8,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_755ca3bd6f9d4f3e,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,1,ios,granted
exu_a06b3b7225454d72,reels_density_q2_2026, control  ,2026-04-01,server_hash,N,True,android,
exu_6eb15978edb24967,reels_density_q2_2026, control  ,2026-04-01,server_hash,no,False,ios,denied
exu_5e09f23941cf4e9b,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,True,N,ios,granted
exu_534b8d2bab004ad3,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_35ced00848de4afe,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_9d84c78b864d456f,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_63e0a13b4c6442d6,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,android,not_applicable
exu_86dac6817f2d4f7e,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,FALSE,ios,granted
exu_85e66b91310c4c78,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,ios,granted
exu_43728fc0db274ca6,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,TRUE,android,
exu_9d230b5c81ab4416,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,not_applicable
exu_30ef0081e74c4940,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,FALSE,android,
exu_037b7d9e12bf4b25,reels_density_q2_2026,control,2026-04-01,server_hash,N,false,android,
exu_1ef82d071b824487,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_72651b3a1ff44d85,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,False,android,
exu_12d6e3f8e1c24755,reels_density_q2_2026,control,2026-04-01,server_hash,no,Y,android,not_applicable
exu_35b5c58b19754478,reels_density_q2_2026,control,2026-04-01,server_hash,N,Y,ios,granted
exu_b9bd92c5ff3a44cb,reels_density_q2_2026, control  ,2026-04-01,server_hash,0,False,ios,granted
exu_a766147219f04a41,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,TRUE,android,not_applicable
exu_31bdf3fbd05645a2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,FALSE,android,
exu_20a33473a22a4b7f,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,N,android,
exu_dbadad2f823148d0,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_0605fc6aa80d4979,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
